# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Uelm_bnd
# 14 Uelm_out_mvw
# 15 Uelm_inj_mvw
# 16 Dens_ion
# 17 Ntot_ion
# 18 Zavg_ion
# 19 Ukin_ion
# 20 Urad_ion
# 21 Dens_eon1
# 22 Ntot_eon1
# 23 Zavg_eon1
# 24 Ukin_eon1
# 25 Urad_eon1
# 26 Dens_eon2
# 27 Ntot_eon2
# 28 Zavg_eon2
# 29 Ukin_eon2
# 30 Urad_eon2
# 31 Uelm_Ex
# 32 Uelm_Ey
# 33 Uelm_Ez
# 34 Uelm_Bx_m
# 35 Uelm_By_m
# 36 Uelm_Bz_m
# 37 ExMin
# 38 ExMinCell
# 39 ExMax
# 40 ExMaxCell
# 41 EyMin
# 42 EyMinCell
# 43 EyMax
# 44 EyMaxCell
# 45 EzMin
# 46 EzMinCell
# 47 EzMax
# 48 EzMaxCell
# 49 Bx_mMin
# 50 Bx_mMinCell
# 51 Bx_mMax
# 52 Bx_mMaxCell
# 53 By_mMin
# 54 By_mMinCell
# 55 By_mMax
# 56 By_mMaxCell
# 57 Bz_mMin
# 58 Bz_mMinCell
# 59 Bz_mMax
# 60 Bz_mMaxCell
# 61 JxMin
# 62 JxMinCell
# 63 JxMax
# 64 JxMaxCell
# 65 JyMin
# 66 JyMinCell
# 67 JyMax
# 68 JyMaxCell
# 69 JzMin
# 70 JzMinCell
# 71 JzMax
# 72 JzMaxCell
# 73 RhoMin
# 74 RhoMinCell
# 75 RhoMax
# 76 RhoMaxCell
# 77 PoyXmin
# 78 PoyXminInst
# 79 PoyXmax
# 80 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw            Dens_ion            Ntot_ion            Zavg_ion            Ukin_ion            Urad_ion           Dens_eon1           Ntot_eon1           Zavg_eon1           Ukin_eon1           Urad_eon1           Dens_eon2           Ntot_eon2           Zavg_eon2           Ukin_eon2           Urad_eon2             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    9.5000000000e+00    2.9561413107e-07    1.6679703113e-09    5.6423903191e-03    5.6423886512e-03    5.6418238420e-03    0.0000000000e+00    0.0000000000e+00    5.6647711326e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.6047980944e-09    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8209110282e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8209112090e-03    0.0000000000e+00    5.6647711326e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.4225356377e-03          1114533776    1.4220919908e-03                  83    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.1702608726e-04                  83    4.1721249872e-04          2094475219    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -7.8780472174e-03                 111    8.0748099848e-03                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.0450000000e+01    1.9901380211e-07    1.1229134419e-09    5.6423897741e-03    5.6423886512e-03    5.6415838412e-03    0.0000000000e+00    0.0000000000e+00    8.0593290922e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    3.4249213865e-09    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8207787527e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8208016636e-03    0.0000000000e+00    8.0593290922e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.6970106037e-03          1114533776    1.6967506524e-03                  83    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.2356264939e-04                  80    2.2199082189e-04          1114533778    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -9.3056340527e-03                 111    9.7196929777e-03                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.1400000000e+01    5.5123422670e-07    3.1102794593e-09    5.6423917614e-03    5.6423886512e-03    5.6412566269e-03    0.0000000000e+00    0.0000000000e+00    1.1351344912e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    6.3923413443e-09    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8206117561e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8206384785e-03    0.0000000000e+00    1.1351344912e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.0150324503e-03          1114533776    2.0151326500e-03                  83    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -5.4783273474e-04                  83    5.5025644942e-04          1114533777    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.0794965273e-02                 111    1.1777163397e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.2350000000e+01    1.7792845954e-06    1.0039433071e-08    5.6423986906e-03    5.6423886512e-03    5.6401000237e-03    0.0000000000e+00    0.0000000000e+00    2.2986669055e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.1626100794e-08    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8200399612e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8200484364e-03    0.0000000000e+00    2.2986669055e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.8694987474e-03          1114533777    2.8703972605e-03                  82    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.2738894649e-03                  81    1.2728025484e-03          1114533776    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.5018361504e-02                 111    1.7068419077e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.3300000000e+01    3.9534177587e-06    2.2306807683e-08    5.6424109580e-03    5.6423886512e-03    5.6370589402e-03    0.0000000000e+00    0.0000000000e+00    5.3520177498e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    2.2388762956e-08    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8185266499e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8185099015e-03    0.0000000000e+00    5.3520177498e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -4.3849917933e-03          1114533777    4.3856777029e-03                  82    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.9007486984e-03          1114533832    1.8796197194e-03          2094475219    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.2593155977e-02                 111    2.6284115833e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.4250000000e+01    6.5204501761e-06    3.6791153969e-08    5.6424254423e-03    5.6423886512e-03    5.6314610580e-03    0.0000000000e+00    0.0000000000e+00    1.0964384337e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    4.4775870755e-08    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8157221913e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8156940908e-03    0.0000000000e+00    1.0964384337e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.2885431391e-03          1114533777    6.2882975958e-03                  82    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.1320153441e-03                  81    2.1308287152e-03          1114533779    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.1571984021e-02          1114533749    3.8221567297e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.5200000000e+01    1.0697937211e-05    6.0362565263e-08    5.6424490137e-03    5.6423886512e-03    5.6225833906e-03    0.0000000000e+00    0.0000000000e+00    1.9865623152e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    8.8280552748e-08    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8112556739e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8112394361e-03    0.0000000000e+00    1.9865623152e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.5041719879e-03          1114533778    8.5038413126e-03                  81    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.7571914961e-03                  79    2.7453170879e-03          1114533781    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.0311161159e-02          1114533749    5.3233948710e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.6150000000e+01    2.1092929461e-05    1.1901701623e-07    5.6425076682e-03    5.6423886512e-03    5.6064610599e-03    0.0000000000e+00    0.0000000000e+00    3.6046608220e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.6944621273e-07    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8031413553e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.8031502585e-03    0.0000000000e+00    3.6046608220e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.1576442808e-02          1114533779    1.1575683292e-02                  80    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.1310388192e-03                  81    4.0983925428e-03          1114533778    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.9510579940e-02                 111    7.5166697803e-02                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.7100000000e+01    4.3980433851e-05    2.4816561526e-07    5.6426368168e-03    5.6423886512e-03    5.5729810480e-03    0.0000000000e+00    0.0000000000e+00    6.9655768769e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    3.2294459653e-07    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7863158763e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7863422271e-03    0.0000000000e+00    6.9655768769e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.6376869896e-02          1114533780    1.6376706200e-02                  79    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.4488272602e-03          -153643004    6.4084974176e-03          1701473900    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -6.3036738634e-02          1701473877    1.0959758759e-01                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.8050000000e+01    8.4712253513e-05    4.7801995198e-07    5.6428666711e-03    5.6423886512e-03    5.5057629980e-03    0.0000000000e+00    0.0000000000e+00    1.3710367312e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    6.1991246933e-07    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7525606834e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.7525824021e-03    0.0000000000e+00    1.3710367312e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -2.3586085289e-02          1114533781    2.3587055189e-02                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -9.3978206201e-03          -153643004    9.4411231166e-03          1701473900    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -9.1043327486e-02          2094475209    1.6034054725e-01                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.9000000000e+01    1.4958093978e-04    8.4412006133e-07    5.6432327712e-03    5.6423886512e-03    5.3833214152e-03    0.0000000000e+00    0.0000000000e+00    2.5991135601e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.1906551892e-06    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6910655391e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6910652209e-03    0.0000000000e+00    2.5991135601e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3826156564e-02          1114533781    3.3824112608e-02                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.3162521571e-02          -153643004    1.3117186259e-02          1701473900    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.4516671788e-01          1114533837    2.2999866117e-01                  54    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    1.9950000000e+01    2.5549659693e-04    1.4419795198e-06    5.6438306307e-03    5.6423886512e-03    5.1739213442e-03    0.0000000000e+00    0.0000000000e+00    4.6990928644e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    2.2539919108e-06    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5858436181e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.5858237342e-03    0.0000000000e+00    4.6990928644e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -4.8431984046e-02          1114533782    4.8431986634e-02                  77    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.8827137454e-02                  77    1.8790598215e-02          1114533782    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.6284794161e-01          2094475215    3.2316565304e-01                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.0900000000e+01    4.2825036044e-04    2.4173902218e-06    5.6448060414e-03    5.6423886512e-03    4.8261127194e-03    0.0000000000e+00    0.0000000000e+00    8.1869332198e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    4.1578079110e-06    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.4109876263e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.4109672852e-03    0.0000000000e+00    8.1869332198e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -6.9502511177e-02          1114533782    6.9499404133e-02                  77    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.6796083060e-02                  78    2.6769839872e-02          1114533781    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -5.7897340649e-01          2094475218    4.3798580716e-01                  54    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.1850000000e+01    6.8258457289e-04    3.8540381545e-06    5.6462426893e-03    5.6423886512e-03    4.2891184818e-03    0.0000000000e+00    0.0000000000e+00    1.3571242075e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    7.3945591471e-06    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1408645205e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1408594021e-03    0.0000000000e+00    1.3571242075e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.8709011276e-02          1114533781    9.8691397055e-02                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -4.1288335059e-02          2094475219    4.1195197541e-02          1114533832    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -1.8326443013e+00          1114533776    5.7201036641e-01          1114533804    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.2800000000e+01    9.7523416569e-04    5.5080217997e-06    5.6478966730e-03    5.6423886512e-03    3.6517343545e-03    0.0000000000e+00    0.0000000000e+00    1.9961623185e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.2411439737e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    1.8196553498e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    1.8196675650e-03    0.0000000000e+00    1.9961623185e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.3577438479e-01          1114533781    1.3581094143e-01                  78    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.4703497483e-01          1114533779    2.4527058456e-01                  80    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -7.1251979331e+00          1114533778    7.0170764887e-01                  55    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.3750000000e+01   -1.2015458120e-03   -6.7714522434e-06    5.6356171989e-03    5.6423886512e-03    4.4134830212e-03    0.0000000000e+00    0.0000000000e+00    1.2221341777e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    1.8494920898e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1973715567e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.1976165436e-03    0.0000000000e+00    1.2221341777e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -1.0161780771e-01         -1511286813    1.0170439251e-01          1701473933    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.5916012770e-01         -1511286814    3.6029027930e-01          1701473934    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.4063193175e+00                  82    8.3013032324e-01                  51    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    2.4700000000e+01    1.5236322223e-04    8.5982352145e-07    5.6432484747e-03    5.6423886512e-03    5.2255931336e-03    0.0000000000e+00    0.0000000000e+00    4.1765534109e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.1200000000e+00    1.1200000000e+03    1.0000000000e+00    2.2760904690e-05    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6012290291e-03    0.0000000000e+00    5.6000000000e-01    1.1200000000e+03   -1.0000000000e+00    2.6016031998e-03    0.0000000000e+00    4.1765534109e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -5.6867339688e-02          1114533776    5.6964766064e-02                  83    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -2.4153117677e-01          1114533836    2.3669161590e-01          2094475215    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748    0.0000000000e+00          1114533748   -3.3757866429e+00          2094475214    4.9162790995e-01         -1511286808    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
